start_node,end_node,np
402151,402023,1
402151,402023,2
402151,402023,3
402152,402155,0
402152,402024,1
402152,402024,2
402153,402156,0
402154,402155,0
402154,402025,1
402155,402629,0
402155,402095,0
402156,402157,0
402157,402630,0
402157,402155,0
402158,402096,0
402158,402027,0
402159,402164,0
402159,402160,0
402159,402153,0
402160,402161,0
402161,402162,0
402162,402163,0
402164,402165,0
402165,402166,0
402166,402167,0
402168,402131,0
402173,402180,0
402174,402175,0
402175,402136,0
402176,402147,0
402180,402026,1
402180,402026,2
402181,402184,1
402181,402184,2
402182,402183,1
402182,402183,2
402184,402182,1
402184,402182,2
402198,402632,0
402224,402117,1
402234,402130,2
402234,402130,1
402224,402117,2
402198,402136,0
402224,403662,0
402225,402234,0
402225,402224,0
402226,402225,0
403959,403455,0
402227,402226,0
402229,402140,0
402229,402227,0
402330,402141,0
402230,402141,0
402231,402158,0
402340,402157,0
402340,402028,0
402232,402254,0
402232,402340,0
402232,402029,0
402233,402147,0
402234,402237,0
402235,402227,0
402237,402238,0
402237,402135,1
402237,402135,2
402238,402136,0
402251,402254,0
402251,402231,0
402251,402070,0
402252,402176,0
402254,402255,1
402255,402252,0
402254,402255,2
402255,402233,0
402254,402071,1
402254,402071,2
402332,402046,0
402331,402045,0
402045,402660,0
402045,402139,0
402046,402662,0
402046,402171,0
402344,402231,0
402334,402340,0
402345,402330,0
402335,402230,0
402341,402057,0
402347,402056,0
402336,403937,0
402056,402050,0
402056,402225,0
402057,402054,0
402057,402225,0
402718,402235,0
402717,402343,0
402400,402401,0
402401,402402,0
402402,402403,0
402403,402112,0
402610,402643,0
402610,402522,0
402614,402639,0
402614,402527,0
402615,402636,0
402615,402528,0
402616,402530,0
402625,402541,0
402627,402545,0
402629,402548,0
402630,402549,0
402632,402529,0
402633,402634,0
402633,402556,0
402634,402635,0
402635,402557,0
402636,402637,0
402636,402558,0
402637,402559,0
402639,402561,0
402643,402564,0
402110,402111,0
402333,402493,0
402347,402348,0
402348,402716,0
402336,402343,0
402342,402346,0
402347,402346,0
402347,402343,0
402341,402342,0
402341,402336,0
402393,402495,0
402332,402495,0
402332,402493,0
402331,402393,0
402331,402333,0
402151,402152,0
402197,403266,0
403602,403111,0
403111,403702,0
403605,403283,0
403283,403705,0
403606,403706,1
403606,403706,2
403025,403014,0
403609,403709,1
403609,403709,2
403610,403710,1
403610,403710,2
403610,403710,3
403610,403710,4
403611,403711,1
403611,403711,2
403611,403711,3
403611,403711,4
403612,403712,0
403629,403630,0
403627,403712,0
403628,403630,0
403113,403713,1
403113,403713,2
403603,403212,0
403227,403221,0
403603,403118,0
403613,403713,0
403613,403714,0
403727,403740,0
403661,403385,0
403670,403242,0
403737,403700,0
403752,403748,2
403752,403748,1
403757,403744,2
403757,403744,1
403849,403760,0
403768,403760,0
403803,403764,0
403621,403770,1
403088,403772,1
403088,403772,2
403082,403774,0
403397,403780,0
403753,403802,0
403802,403194,0
403194,403781,0
403753,403781,0
403590,403790,1
403590,403790,3
403590,403790,2
403631,403799,0
403837,403528,0
403837,403828,0
403101,403552,1
403101,403552,2
403046,403112,1
403046,403112,2
403092,403125,0
403307,403483,0
403208,403541,0
403541,403425,0
403162,403425,0
403261,403897,0
403261,403966,0
403261,403967,0
403967,403143,0
403226,403826,0
403105,403108,0
403169,403173,0
403109,403092,0
403350,403348,0
403233,403232,0
403240,403241,0
403244,403146,0
403125,403126,0
403137,403125,0
403137,403126,0
403414,403894,0
403149,403403,0
403531,403695,0
403966,403844,0
403844,403389,0
403845,403512,0
403261,403965,0
403965,403512,0
403308,403307,0
403308,404049,0
403309,404049,0
403605,403175,0
403173,403175,0
403175,403176,0
403484,403305,0
403309,403305,0
403350,403123,0
403109,403116,0
403181,403174,0
403101,403181,0
403001,403184,0
403001,403185,0
403101,403186,0
403822,403001,0
403824,403001,0
403755,403101,0
403916,403016,1
403916,403016,2
403915,403815,1
403915,403815,2
403915,403015,1
403925,403025,0
403925,403052,0
403915,403015,2
403843,403101,0
403002,403160,0
403002,403558,0
403779,403002,0
403920,403120,1
403920,403120,2
403775,403002,0
403003,403354,0
403003,403278,0
403353,403278,0
403484,403539,0
403483,403539,0
403468,403003,0
403475,403003,0
403904,403004,1
403904,403004,2
403904,403570,2
403904,403570,1
403005,403159,0
403005,403857,0
403905,403005,1
403905,403005,2
403336,403510,0
403006,403027,0
403396,403632,0
403336,403632,0
403914,403114,0
403914,403415,0
403168,403914,0
403906,403506,0
403306,403550,0
403007,403317,0
403007,403394,0
403007,403209,0
403209,403696,0
403631,403352,0
403335,403095,0
403095,403007,0
403095,403977,0
403832,403908,0
403333,403908,0
403908,403810,0
403908,403010,0
403909,403009,1
403909,403009,3
403909,403009,2
403649,403110,0
403649,403246,0
403172,403182,0
403017,403245,0
403017,403140,0
403542,403120,0
403091,403120,0
403811,403649,0
403580,403649,0
403014,403239,0
403017,403238,0
403015,403093,0
403016,403293,0
403017,403180,0
403299,403180,0
403017,403614,0
403294,403615,0
403017,403294,0
403017,403603,0
403603,403119,0
403568,403119,0
403614,403568,0
403614,403369,0
403369,403019,0
403821,403043,0
403547,403825,0
403540,403887,0
403416,403885,0
403413,403833,0
403057,403978,0
403026,403569,0
403353,403286,0
403286,403287,0
403287,403028,0
403528,403275,0
403910,403457,0
403910,403458,0
403828,403276,0
403029,403203,0
403099,403083,0
403099,403100,0
403100,403029,0
403090,403561,0
403570,403094,0
403570,403848,0
403004,403360,0
403848,403087,0
403360,403085,0
403087,403081,0
403882,403870,0
403084,403086,0
403086,403223,0
403090,403094,0
403554,403623,0
403570,403623,0
403161,403082,0
403089,403161,0
403089,403097,0
403554,403216,0
403097,403216,0
403029,403124,0
403030,403193,0
403032,403035,0
403012,403808,0
403012,403045,0
403812,403012,0
403047,403850,0
403047,403059,0
403812,403047,0
403312,403106,0
403312,403940,0
403940,403878,0
403037,403226,0
403826,403393,0
403037,403393,0
403839,403208,0
403941,403378,0
403839,403941,0
403311,403556,0
403311,403941,0
403837,403037,1
403837,403037,2
403039,403198,0
403712,403630,0
403662,403627,0
403628,403662,0
403197,403198,0
403197,403191,0
403535,403191,0
403911,403686,0
403911,403021,0
403021,403313,0
403535,403364,0
403838,403395,0
403039,403196,0
403975,403316,0
403919,403367,0
403344,403919,0
403969,403344,0
403969,403039,0
403616,403969,0
403412,403223,0
403870,403039,0
403667,403220,0
403042,403417,0
403680,403962,0
403962,403679,0
403142,403263,0
403259,403545,0
403692,403406,0
403667,403656,0
403042,403993,0
403189,403993,0
403667,403963,0
403963,403259,0
403042,403354,0
403667,403864,0
403042,403366,0
403366,403225,0
403225,403549,0
403864,403880,0
403548,403880,0
403548,403069,0
403220,403058,0
403641,403042,0
403642,403667,0
403643,403042,0
403934,403821,0
403825,403934,0
403932,403825,0
403070,403932,0
403935,403043,0
403540,403935,0
403547,403887,0
403547,403416,0
403931,403885,0
403070,403931,0
403936,403082,0
403043,403936,0
403938,403088,0
403821,403938,0
403046,403105,0
403108,403574,0
403694,403144,0
403693,403148,0
403262,403691,0
403660,403050,0
403023,403050,0
403696,403352,0
403022,403024,0
403161,403281,0
403927,403024,0
403741,403743,0
403741,403745,0
403061,403743,0
403061,403758,0
403758,403745,0
403759,403743,0
403759,403999,0
403999,403745,0
403758,403066,0
403061,403049,0
403999,403067,0
403999,403371,0
403262,403263,0
403417,403680,0
403142,403679,0
403405,403691,0
403405,403415,0
403048,403114,0
403003,403539,1
403003,403539,2
403918,403865,0
403057,403918,0
403530,403166,0
403928,403530,0
403978,403928,0
403549,403058,0
403549,403402,0
403402,403345,0
403345,403514,0
403016,403103,0
403312,403606,0
403565,403178,0
403178,403810,0
403098,403124,0
403621,403098,0
403968,403675,0
403676,403968,0
403675,403032,0
403153,403154,0
403196,403974,0
403974,403860,0
403153,403316,0
403860,403391,0
403646,403647,0
403930,403413,0
403166,403930,0
403792,403070,0
403794,403792,0
403264,403794,0
403264,403791,0
403791,403795,0
403795,403070,0
403413,403070,0
403833,403070,0
403414,403833,0
403929,403894,0
403865,403929,0
403619,403943,0
403842,403187,0
403187,403943,0
403367,403869,0
403869,403657,0
403657,403658,0
403658,403659,0
403007,403847,0
403847,403279,0
403376,403279,0
403007,403243,0
403205,403605,0
403560,403605,0
403214,403863,0
403863,403392,0
403515,403613,0
403616,403596,0
403113,403596,0
403862,403596,0
403421,403332,0
403562,403421,0
403891,403900,0
403407,403891,0
403900,403229,0
403619,403229,0
403619,403562,0
403237,403611,0
403261,403672,0
403117,403296,0
403672,403117,0
403949,403117,0
403949,403428,0
403808,403933,0
403933,403115,0
403933,403840,0
403861,403261,1
403861,403261,2
403961,403861,0
403944,403422,0
403332,403944,0
403407,403496,0
403501,403682,0
403616,403681,0
403199,403607,0
403610,403611,1
403610,403611,2
403613,403716,0
403729,403616,0
403734,403716,0
403820,403619,0
403763,403618,0
403671,403617,0
403617,403082,0
403617,403625,0
403622,403626,0
403671,403622,0
403388,403916,0
403801,403671,1
403801,403671,2
403380,403801,0
403381,403801,0
403802,403620,0
403620,403188,0
403802,403188,0
403802,403814,0
403814,403828,0
403802,403528,0
403798,403802,1
403798,403802,2
403797,403802,2
403971,403071,0
403707,403071,0
403797,403802,1
403802,403597,0
403802,403580,0
403811,403620,0
403009,403536,0
403009,403683,0
403535,403536,0
403686,403683,0
403815,403868,0
403813,403410,0
403813,403815,0
403325,403521,0
403325,403329,0
403620,403325,0
403326,403525,0
403326,403330,0
403620,403326,0
403327,403526,0
403327,403331,0
403620,403327,0
403328,403527,0
403328,403318,0
403620,403328,0
403620,403597,0
403837,403861,1
403837,403861,2
403653,403837,0
403654,403837,0
403812,403861,0
403410,403671,0
403463,403473,0
403462,403472,0
403465,403133,0
403131,806644,0
403907,806644,0
403384,403926,0
403904,403926,0
403926,403161,0
403926,403281,0
403835,403673,0
403904,403673,0
403823,403902,0
403731,403905,0
403593,403594,0
403593,403673,0
403593,403793,3
403593,403793,2
403593,403793,1
403140,403172,0
403230,403697,0
403590,403594,0
403594,403958,0
403387,403890,0
403756,403906,0
403901,403274,0
403984,403767,0
403732,403769,0
403912,403112,1
403912,403112,2
403829,403912,0
403754,403912,0
403796,403467,0
403778,403466,0
403063,403920,0
403920,403469,0
403789,403717,0
403771,403787,0
403909,403749,0
403773,403645,0
403730,403916,0
403915,403916,1
403915,403916,2
403044,403906,0
403903,403890,0
403474,404349,0
403090,403990,0
403758,403473,0
403759,403472,0
403890,403336,0
403890,403396,0
403060,405553,0
403096,403644,0
403909,403476,0
403666,403476,0
403652,403804,0
403942,403728,0
405553,403914,0
403651,403668,0
403663,403008,0
403038,403788,0
403904,403925,0
403915,403925,0
403669,404349,0
403961,403633,0
403130,403634,0
403750,403130,0
403130,403068,0
403721,403726,0
403741,403699,0
403223,403870,0
403536,403683,0
403412,403682,0
403501,403681,0
403535,403686,0
403657,403189,0
403657,403656,0
403527,403524,0
403527,403523,0
403526,403523,0
403275,403028,0
403276,403028,0
403275,403228,0
403276,403228,0
403526,403020,0
403525,403524,0
403525,403522,0
403521,403522,0
403521,403020,0
403153,403860,0
403422,403842,0
403156,403684,0
403039,403838,0
403065,403685,0
403649,403020,0
403649,403522,0
403306,403210,0
403400,403401,0
403817,403671,0
403817,403868,0
403160,403034,0
403558,403551,0
403195,403523,0
403559,403524,0
403338,403337,0
403338,403842,0
403606,403853,0
403853,403337,0
403077,403573,0
403077,403078,0
403581,403077,0
403609,403165,0
403165,403581,0
403609,403164,0
403003,403500,0
403028,403500,0
403009,403614,1
403009,403614,2
403009,403719,2
403009,403719,1
403009,403719,4
403009,403719,3
403009,403615,1
403009,403615,2
403009,403615,3
403609,403163,0
403163,403582,0
403627,403147,0
403628,403163,0
403607,403244,0
403126,403139,0
403149,403152,0
403051,403232,0
403233,403235,0
403235,403608,0
403231,403234,0
403234,403988,0
403145,403139,0
403145,403403,0
403244,403145,0
403151,403571,0
403151,403150,0
403146,403151,0
403146,403241,0
403608,403236,0
403236,403240,0
403001,403116,0
403001,403169,0
403052,403876,0
403025,403357,0
403004,403872,0
403570,403873,0
403150,403101,0
403535,403685,0
403009,403156,0
403065,403009,0
403686,403684,0
403459,403315,0
403315,403841,0
403088,403537,0
403460,403557,0
403911,403222,0
403261,403018,0
403261,403022,0
403050,403718,0
403024,403718,0
403718,403018,0
403786,403718,0
403718,403720,1
403718,403720,2
403718,403720,3
403082,403365,0
403088,403298,0
403281,403298,0
403281,403561,0
403655,403858,0
403858,403975,0
403321,403183,0
403555,403183,0
403104,403183,0
403512,403844,0
403055,403979,0
403612,403629,0
403621,403082,0
403088,403083,0
403621,403083,0
403088,403082,0
403032,403845,0
403143,403676,0
403738,403739,0
403724,403725,0
403723,403750,0
403723,403699,0
403723,403757,0
403722,403752,0
403722,403751,0
403757,403721,0
403699,403752,0
403750,403751,0
403722,403721,0
403739,403727,0
403739,403737,0
403738,403736,0
403738,403735,0
403738,403729,0
403726,403727,0
403666,403737,0
403274,403736,0
403734,403735,0
403728,403729,0
403725,403726,0
403725,403666,0
403724,403274,0
403724,403734,0
403724,403728,0
403162,403897,0
403354,403353,0
403025,403052,0
403798,403789,0
403796,403797,0
403381,403824,0
403381,403822,0
403381,403386,0
403823,403824,0
403653,403652,0
403654,403652,0
403653,403937,0
403654,403937,0
403380,403822,0
403387,403388,0
403901,403829,0
403984,403832,0
403383,403333,0
403382,403333,0
403381,403383,0
403380,403382,0
403382,403755,0
403383,403755,0
403383,403843,0
403835,403843,0
403732,403754,0
403730,403731,0
403383,403731,0
403335,403131,0
403335,403907,0
403335,403096,0
403131,403133,0
403907,403008,0
403096,403060,0
403334,403133,0
403334,403008,0
403334,403060,0
403383,403754,0
403383,403756,0
403382,403756,0
403382,403732,0
403382,403730,0
403382,403835,0
403381,403984,0
403381,403901,0
403381,403388,0
403381,403384,0
403380,403832,0
403380,403829,0
403380,403823,0
403380,403387,0
403380,403386,0
403380,403384,0
403778,403779,0
403775,403777,0
403773,403064,0
403063,403902,0
403785,403789,0
403785,403797,0
403785,403779,0
403785,403777,0
403785,403064,0
403785,403902,0
403785,403771,0
403782,403798,0
403782,403796,0
403782,403778,0
403782,403775,0
403642,403643,0
403651,403168,0
403641,403168,0
403643,403651,0
403641,403644,0
403643,403644,0
403641,403645,0
403642,403645,0
403641,403942,0
403642,403942,0
403782,403773,0
403782,403063,0
403782,403771,0
403339,403836,0
403553,403979,0
403015,403055,0
403015,403553,0
403101,403565,0
403160,403558,0
403201,403053,0
403177,403201,0
403200,403996,0
403228,403482,0
403003,403075,0
403075,403482,0
403052,403258,0
403014,403272,0
403306,403584,0
403076,403267,0
403076,403073,0
403867,403076,0
403072,403564,0
403072,403074,0
403582,403072,0
403323,403340,0
403619,403314,0
403314,403319,0
403320,403619,0
403320,403323,0
403340,404166,0
403389,404165,0
403415,403290,0
403290,404046,0
403048,403148,0
403114,403531,0
403415,403148,0
403695,403563,0
403048,403534,0
403379,403534,0
403432,403837,0
403424,403837,0
403424,403164,0
403164,403866,0
403147,403867,0
403427,403147,0
403427,403609,0
403079,403266,0
403079,403080,0
403866,403079,0
403115,403339,0
403206,403430,0
403836,403206,0
403836,403296,0
403339,403464,0
403339,403430,0
403206,529912,0
403423,403678,0
403471,403677,0
403429,403426,0
403528,403828,0
403129,403546,0
403947,403948,0
403945,403267,0
403129,403945,0
403129,529021,0
403946,403215,0
403946,403564,0
403215,403947,0
403128,403947,0
403128,529911,0
403905,403956,0
403905,403957,0
403905,403951,0
403905,403952,0
403905,403953,0
403950,403954,0
403951,403955,0
403952,403955,0
403954,403960,0
403459,403572,0
403158,403040,0
403396,403624,0
403336,403624,0
403013,403841,0
403461,403041,0
403460,403041,0
403056,403033,0
403572,403031,0
403673,403910,0
403910,403964,0
403964,403905,0
403283,403980,0
403111,403982,0
403602,403122,0
403071,403157,0
403522,403167,0
403602,403217,0
403120,403218,0
403214,403515,0
403214,403862,0
403217,403218,0
403166,403865,0
403393,403839,0
403219,403170,0
403121,403122,0
403336,403396,0
403306,403396,0
403006,403336,0
403506,403306,0
403114,403415,0
403506,403006,0
403548,403549,0
403514,403647,0
403154,403646,0
403376,403659,0
403391,403650,0
403120,403170,0
403219,403121,0
403317,403985,0
403037,403986,0
403616,403716,0
403113,403613,0
403736,403742,0
403735,403742,0
403871,403760,0
403805,403764,0
403806,403765,0
403818,403765,0
403819,403765,0
403618,403619,0
403762,403640,0
403761,403674,0
403618,403766,5
403618,403766,2
403618,403766,3
403618,403766,4
403618,403766,1
403621,403770,2
403007,403213,0
403007,403995,0
403631,403697,0
403995,403697,0
403334,403252,0
403252,403007,0
403252,403973,0
403141,403112,0
403141,403155,0
403112,403102,0
403395,403313,0
403603,403019,0
403716,403970,0
403970,403567,0
403970,403838,0
403838,403655,0
403619,403420,0
403419,404049,0
403299,403300,0
403300,403615,0
403207,403205,0
403899,403560,0
403961,403261,0
403801,403597,0
403324,403014,0
403321,403324,0
403996,403551,0
403034,403701,0
